checklist_id;count;latitude.x;longitude.x;julian_date;year;minutes_since_dawn;duration;data_source;DistanceToRiver;CanopyCover_165;ConiferCover_165;HardwoodCover_165;ShrubCover_165;OakCover_165;DiameterDiversityIndex_165;TreeBasalArea_165;DensityLiveTrees_165;CompoundTopographicIndex_mean165;Elevation_mean165;Slope_mean165;TemperateFreshwaterMeadowMarsh_165;CultivatedCropland_165;PastureHay_165;WoodyAgriculture_165;TemperateGrasslandShrublandMeadow_165;TemperateForest_165;DevelopedOpenSpace_165;DevelopedLowIntensity_165;DevelopedMediumIntensity_165;DevelopedHighIntensity_165;UplandPrairieSavannah_165;WetPrairie_165;Oaks_165;CanopyCover_315;ConiferCover_315;HardwoodCover_315;ShrubCover_315;OakCover_315;DiameterDiversityIndex_315;TreeBasalArea_315;DensityLiveTrees_315;CompoundTopographicIndex_mean315;Elevation_mean315;Slope_mean315;TemperateFreshwaterMeadowMarsh_315;CultivatedCropland_315;PastureHay_315;WoodyAgriculture_315;TemperateGrasslandShrublandMeadow_315;TemperateForest_315;DevelopedOpenSpace_315;DevelopedLowIntensity_315;DevelopedMediumIntensity_315;DevelopedHighIntensity_315;UplandPrairieSavannah_315;WetPrairie_315;Oaks_315
44.58604_-123.36932_175_14_229.98_ebird;0;44.58604;-123.36932;175;14;229.98;3;ebird;174.9285583;67.60485077;52.43784714;28.75502396;38.33615875;11.58174324;4.892528057;32.22624207;691.4539185;6.89966011;693.3377686;11.84315491;0;0;0;0;0;100;0;0;0;0;0;0;67.76859283;65.64886475;46.08493423;34.38228226;36.49095535;13.36991024;4.393381119;30.38554192;642.9373779;6.74643755;724.8178711;13.58512211;0;0;0;0;0.453514725;90.70294952;0;0;0;0;0.453514725;0;55.32879639
44.5848194_-123.357439_146_15_317.13_ebird;0;44.5848194;-123.357439;146;15;317.13;5;ebird;390;37.73900986;23.39446259;20.74060631;28.36470985;13.66752243;2.322927237;13.20087242;458.6242371;6.526344299;836.861145;8.976426125;0;0;0;0;0;84.2975235;15.70247936;0;0;0;0;0;81.8181839;50.02513123;37.05781174;22.95519829;30.58504486;9.218140602;2.917368174;20.79513168;517.2258911;6.330113411;825.7787476;10.35596466;0;0;0;0;0.226757362;87.30158997;12.47165489;0;0;0;0.226757362;0;70.97505951
44.58518_-123.35467_121_14_153.5_ebird;1;44.58518;-123.35467;121;14;153.5;5;ebird;510;52.9756546;40.93077087;21.61888123;36.48590851;8.745692253;3.147146225;22.64294052;527.2960205;6.125380516;768.8311768;11.43653965;0;0;0;0;0;87.603302;12.39669418;0;0;0;0;0;69.4214859;57.12389755;44.58295822;24.79105377;29.64359093;7.285060883;3.280139923;25.69450569;539.1107788;6.259987831;766.3586426;11.20237637;0;0;0;0;0;89.79592133;10.20408154;0;0;0;0;0;59.86394501
44.58641_-123.34259_156_14_254.62_ebird;0;44.58641;-123.34259;156;14;254.62;5;ebird;390;47.7510376;44.13174438;7.839251041;23.65457726;1.915673614;3.267922401;24.21251869;383.7060547;6.989160538;583.6017456;9.644863129;0;0;0;0;0.826446295;73.55371857;25.6198349;0;0;0;0.826446295;0;54.54545593;47.99372101;40.95375061;13.30897903;29.61566734;5.490663052;3.182309866;23.01658821;453.6560364;6.679765701;573.5948486;10.88010788;0;0;3.174603224;0.90702945;2.040816307;78.23129272;14.5124712;1.133786798;0;0;2.040816307;0;44.89796066
44.58599_-123.33576_163_17_141.23_ebird;0;44.58599;-123.33576;163;17;141.23;3;ebird;60;19.26724434;13.33086967;9.049956322;15.50254059;5.423725605;1.021676064;6.794558048;245.1763306;7.658935547;398.9242249;9.706488609;0;13.22314072;2.479338884;1.65289259;13.22314072;40.49586868;23.96694183;4.958677769;0;0;13.22314072;0;9.917355537;31.77162933;23.38918304;13.53489399;22.80298805;8.146416664;2.049588442;13.52725601;349.5398865;7.257567883;435.0853271;10.30634117;0;9.977324486;10.43083858;1.8140589;7.02947855;55.10203934;12.24489784;3.401360512;0;0;7.02947855;0;34.01360703
44.58495_-123.3349_162_17_194.9_ebird;1;44.58495;-123.3349;162;17;194.9;3;ebird;42.42640686;27.83885193;17.63094711;13.26500416;23.75371552;9.160678864;1.613320708;9.874245644;430.9576721;7.442896366;400.2389221;11.6468792;0;0;0;0;17.35537148;57.85123825;18.18181801;6.611570358;0;0;17.35537148;0;23.96694183;37.12015152;28.27161217;14.17713928;25.51571465;8.264093399;2.330111027;15.78900528;432.5350952;7.000412941;443.2543335;11.57424927;0;7.2562356;3.6281178;1.8140589;6.349206448;63.71882248;13.15192699;4.081632614;0;0;6.349206448;0;37.86848068
44.58348_-123.48414_159_17_265.98_ebird;2;44.58348;-123.48414;159;17;265.98;5;ebird;60;14.16097736;10.63311863;4.888839722;13.03391552;3.006009102;0.811722338;5.114271164;191.0103912;8.206466675;620.1688232;7.229581833;0;11.57024765;25.6198349;0;5.785123825;40.49586868;16.52892494;0;0;0;5.785123825;0;30.57851219;17.8137722;12.58616257;7.063716412;17.18213463;3.71931529;0.952721775;5.878963947;267.9884338;7.951391697;638.3255005;7.017058849;0;4.081632614;32.65306091;0.453514725;4.53514719;40.13605499;9.523809433;0;0;0;4.53514719;0;20.18140602
44.58355_-123.37609_161_14_249.23_ebird;0;44.58355;-123.37609;161;14;249.23;5;ebird;30;52.11509705;30.81089211;30.14956856;43.88629913;14.07263947;2.825021505;16.68860054;721.9014282;7.213577747;577.3028564;12.35885525;0;0;0;0;0;47.93388367;0;0;0;0;0;0;47.93388367;53.77978516;35.01712036;28.52574348;42.75430679;13.41111183;2.863908529;18.63121605;711.0767822;6.863277435;621.8746948;12.5675602;0;0;0;0;0.90702945;46.93877411;0;0;0;0;0.90702945;0;43.7641716
44.58311_-123.37429_187_17_202.22_ebird;2;44.58311;-123.37429;187;17;202.22;3;ebird;67.08203888;57.88168335;39.27072525;30.91106987;39.52387619;11.41899109;2.83167696;19.81568718;762.0172729;6.870223522;601.8490601;12.83577061;0;0;0;0;0;24.79338837;0;0;0;0;0;0;24.79338837;57.73141098;38.36870956;31.5223465;41.52676773;13.18418884;3.024993181;20.37480736;753.9606323;6.791901588;639.4549561;12.15089512;0;0;0;0;0;49.43310547;0;0;0;0;0;0;48.97959137
44.58371_-123.36224_172_16_166.8_ebird;0;44.58371;-123.36224;172;16;166.8;5;ebird;210;39.01242447;30.84313774;13.08506203;27.11946678;7.549576759;2.327057123;16.53370285;482.2368469;6.118299484;904.6914063;9.856672287;0;0;0;0;6.611570358;72.72727203;20.66115761;0;0;0;6.611570358;0;71.07437897;45.35115814;35.18092728;18.03442001;30.25683975;7.727410316;2.754575491;19.48934174;510.4091492;6.325090885;885.1721191;10.69091415;0;0;0;0;1.8140589;80.72562408;17.23356056;0.226757362;0;0;1.8140589;0;65.30612183
44.58411_-123.3554_161_14_305.33_ebird;1;44.58411;-123.3554;161;14;305.33;3;ebird;375.8989258;48.13071442;35.4705925;19.57765579;31.90507317;11.80837822;3.2364645;20.47332191;462.4729309;6.556324482;785.7599487;9.363053322;0;0;0;0;0;85.12397003;14.87603283;0;0;0;0;0;80.99173737;52.37683868;39.78361893;21.77277374;31.84556007;9.805146217;3.153167009;22.02895546;562.5977783;6.427720547;787.4089966;9.972712517;0;0;0;0;0;89.79592133;10.20408154;0;0;0;0;0;73.92290497
44.5838412_-123.3550787_172_16_155.83_ebird;2;44.5838412;-123.3550787;172;16;155.83;5;ebird;362.491394;49.93059921;36.8422966;20.26168633;33.18299866;11.71214581;3.364399195;21.3658371;465.7679443;6.621023655;778.5918579;9.286906242;0;0;0;0;0;87.603302;12.39669418;0;0;0;0;0;76.8595047;53.1987114;39.58804321;22.89756203;33.4058342;11.21428871;3.228546381;22.17622375;579.5703125;6.474783897;782.8328857;10.06390476;0;0;0;0;0;90.47618866;9.523809433;0;0;0;0;0;76.19047546
44.58308_-123.33399_151_17_154.85_ebird;1;44.58308;-123.33399;151;17;154.85;3;ebird;42.42640686;35.65124512;26.20936012;12.86048603;25.50750351;8.021140099;2.171633005;13.96211624;477.2808228;7.834786415;393.7975159;11.64055729;0;10.74380207;0;4.958677769;4.958677769;66.11569977;3.305785179;9.917355537;0;0;4.958677769;0;25.6198349;40.54485321;30.06179428;15.61828423;29.14524841;10.16309357;2.425949335;16.35849762;537.6411743;6.864789009;446.4034729;13.52768326;0;4.761904716;2.947845697;2.040816307;4.308390141;71.20181274;11.79138279;2.947845697;0;0;4.308390141;0;41.04308319
44.5831634_-123.2989993_165_16_297.72_ebird;4;44.5831634;-123.2989993;165;16;297.72;30;ebird;630;2.935884237;1.636387587;1.518933892;2.608238935;1.073346257;0.178217351;0.926968575;49.2712822;7.379688263;429.0950012;3.712077618;0;0;0;0;0;7.438016415;9.090909004;72.72727203;10.74380207;0;0;0;6.611570358;15.2391758;9.397411346;8.1686306;14.80177021;5.74793148;0.95274061;6.418023109;186.5110779;7.326215267;425.8388062;4.579430103;0;0;0.226757362;0;0;30.83900261;10.20408154;52.60770798;6.122448921;0;0;0;23.58276558
44.584626_-123.284153_166_15_286.03_ebird;0;44.584626;-123.284153;166;15;286.03;4;ebird;450;4.978002548;2.990249634;2.134266138;2.61320734;2.60251832;0.345494211;1.960317373;58.47167969;7.822228909;276.6946716;6.349703789;0;0;0;0;0;9.917355537;1.65289259;75.20661163;13.22314072;0;0;0;9.917355537;5.808775902;3.563507318;2.563766003;3.289462328;2.893183231;0.403219938;2.394853592;72.03001404;8.183394432;279.2526245;4.7901721;0;0;0;0;0;11.33786869;7.2562356;61.90476227;18.36734772;1.133786798;0;0;10.43083858
44.5837432_-123.2431698_126_11_245.3_ebird;0;44.5837432;-123.2431698;126;11;245.3;5;ebird;577.0615234;0;0;0;0;0;0;0;0;9.591850281;226.3057861;0.375463784;0;0;0;0;0;0;0;0;27.27272797;72.72727203;0;0;0;0.452216536;0.150685266;0.319212228;0.371613592;0.411050797;0.032717913;0.172673926;8.310403824;9.445075989;224.88237;0.668413818;2.721088409;0;1.360544205;0;0;0.453514725;1.587301612;16.32653046;30.83900261;45.57823181;0;2.721088409;0
44.58113_-123.50747_159_17_286.87_ebird;0;44.58113;-123.50747;159;17;286.87;5;ebird;0;54.0357399;41.75756836;21.42418098;35.39660263;4.69708252;2.703421593;22.79658508;629.1605835;7.705082893;594.8259277;5.791778088;0;0;0;0;1.65289259;86.7768631;11.57024765;0;0;0;1.65289259;0;9.090909004;57.13825607;48.62273026;17.23268509;37.5343132;3.145485878;2.880366802;24.59917068;654.935791;7.231405735;628.8951416;8.902284622;0;0;0;0;2.267573595;87.0748291;10.65759659;0;0;0;2.267573595;0;8.163265228
44.58134_-123.44995_159_17_244.1_ebird;43;44.58134;-123.44995;159;17;244.1;3;ebird;94.86833191;40.89451981;32.17533493;13.78372955;23.12666702;4.194807529;2.283371925;17.20184326;495.5189209;8.101242065;500.7668762;6.277020931;0;0;14.04958725;0;0;54.54545593;17.35537148;0;0;0;0;0;28.92561913;38.39385605;28.18333626;15.05540657;27.04137421;7.22127533;2.141834497;14.44340134;482.9028015;7.758156776;535.5900269;7.905189991;0;0;19.27437592;0.226757362;0;64.39909363;7.482993126;0;0;0;0;0;40.58956909
44.58207_-123.36497_146_15_305.08_ebird;1;44.58207;-123.36497;146;15;305.08;5;ebird;241.8677368;57.48347473;46.0257225;24.46631432;31.57520676;5.228948593;3.272018194;26.91752052;576.7909546;5.841558456;953.847168;13.82873821;0;0;0;0;0;82.64463043;12.39669418;4.958677769;0;0;0;0;61.15702438;60.35261536;49.04562759;24.26202011;31.01659584;5.542495728;3.575677156;29.80157852;567.1328125;6.071992397;923.9210815;13.50675869;0;0;0;0;1.587301612;86.39455414;8.163265228;1.587301612;2.267573595;0;1.587301612;0;43.53741455
44.58125_-123.36044_174_14_217.28_ebird;0;44.58125;-123.36044;174;14;217.28;3;ebird;30;51.42290115;37.17579269;22.22620773;36.33851624;12.18066406;3.404181004;21.68886948;555.2462158;6.42165184;864.1865845;10.05104542;0;0;0;0;0;90.0826416;9.917355537;0;0;0;0;0;80.99173737;55.28951645;40.17485809;25.692173;33.05955505;11.67270184;3.563408613;24.41457939;609.1434937;6.456583977;875.1644287;10.65732384;0;0;0;0;0;90.24943542;9.750566483;0;0;0;0;0;73.24263
44.58188_-123.36013_147_14_217.48_ebird;1;44.58188;-123.36013;147;14;217.48;5;ebird;30;44.53642654;32.84507751;17.53430557;35.66337967;10.51219845;2.877519846;17.44187355;540.7577515;6.462150097;849.7559814;10.02459717;0;0;0;0;0;87.603302;12.39669418;0;0;0;0;0;83.47107697;50.19254303;36.65659714;22.05497551;31.44422531;11.43735981;3.220925808;21.45755577;579.583252;6.398192883;864.0784912;10.01842403;0;0;0;0;0.90702945;87.30158997;11.79138279;0;0;0;0.90702945;0;75.0566864
44.58112_-123.35692_175_14_306_ebird;4;44.58112;-123.35692;175;14;306;3;ebird;0;54.59199524;39.32559204;23.61387825;36.0530777;14.95961189;3.230852127;20.71041679;708.3996582;6.603010654;767.0634766;11.18341541;0;0;0;0;0;100;0;0;0;0;0;0;86.7768631;57.23970032;40.79006577;27.55046272;36.11465073;14.42245293;3.672884464;24.44121361;623.0307007;6.626077652;781.2071533;11.40732861;0;0;0;0;0;95.69161224;4.308390141;0;0;0;0;0;73.46939087
44.5813815_-123.3546209_121_14_170.5_ebird;3;44.5813815;-123.3546209;121;14;170.5;8;ebird;94.86833191;55.65499115;41.46567154;24.79881096;35.25926971;13.53196239;3.347010851;23.65078545;665.8391113;6.624750614;736.7719727;12.3996067;0;0;0;0;0;100;0;0;0;0;0;0;76.8595047;56.02425385;38.75055695;27.27318573;36.01143646;16.02458;3.481336832;23.17271042;645.7822266;6.546636581;756.543335;11.52021122;0;0;0;0;0;94.33106232;5.668934345;0;0;0;0;0;77.09750366
44.58131_-123.33366_155_17_212.1_ebird;1;44.58131;-123.33366;155;17;212.1;5;ebird;30;28.36862755;19.42801094;11.3382988;23.21059227;9.079199791;1.63707602;9.635957718;434.3715515;7.769526005;386.7154236;11.9021244;0;9.917355537;9.090909004;4.132231236;0;57.85123825;13.22314072;5.785123825;0;0;0;0;17.35537148;34.75749969;25.26982117;13.66199303;25.62336159;9.088669777;2.100012779;13.62086868;478.2761536;6.891985893;437.9467468;12.83437157;0;4.761904716;10.65759659;2.267573595;1.360544205;60.77097321;13.378685;6.802721024;0;0;1.360544205;0;36.05442047
44.58069_-123.46049_159_17_256.05_ebird;0;44.58069;-123.46049;159;17;256.05;5;ebird;42.42640686;7.970257759;6.364688396;2.010222197;7.560752869;1.116652846;0.445052058;2.385795832;150.0770721;8.685401917;507.2334595;3.761615753;0;0;61.98347092;0;0;19.00826454;19.00826454;0;0;0;0;0;3.305785179;11.72848034;8.510157585;4.106663704;12.15670586;2.582553148;0.602814734;3.363124371;187.6783752;8.086273193;530.4213257;5.767710209;0;0;48.97959137;0.453514725;0;33.56008911;17.00680351;0;0;0;0;0;11.33786869
44.58059_-123.37379_175_14_243.93_ebird;0;44.58059;-123.37379;175;14;243.93;3;ebird;169.7056274;61.59374619;43.92247772;32.2958107;41.4864006;12.28402138;3.166285038;23.16760445;758.2492065;6.607046604;698.7874756;10.98127842;0;0;0;0;0;63.63636398;0;0;0;0;0;0;55.37190247;64.94432068;47.56111908;33.8400116;39.78298187;10.0735693;3.418136358;26.20716095;732.0081177;6.668836594;701.4707031;12.31781101;0;0;0;0;0;66.89342499;0;0;0;0;0;0;47.61904907
44.58058_-123.35549_191_14_202.63_ebird;1;44.58058;-123.35549;191;14;202.63;5;ebird;0;60.56539917;43.96410751;28.44154167;33.96979141;15.04287243;3.826515675;27.52899361;634.1345825;6.579528809;739.9242554;13.04399204;0;0;0;0;0;100;0;0;0;0;0;0;67.76859283;60.54741287;42.79467392;30.30605316;37.21298218;15.23961926;3.745069504;25.8812809;658.8457031;6.445137501;760.1671753;12.83635521;0;0;0;0;0;98.41269684;1.587301612;0;0;0;0;0;68.02721405
44.5793514_-123.3537912_130_16_180.18_ebird;0;44.5793514;-123.3537912;130;16;180.18;6;ebird;0;61.61058044;45.24970245;29.69418144;38.38502121;12.15571213;3.346708298;26.38515854;649.8526611;6.347612858;690.0768433;17.18476486;0;0;0;0;0;100;0;0;0;0;0;0;44.62809753;63.55588913;44.72545242;32.66365814;37.19358826;15.6604929;3.726296425;28.58950806;631.5395508;6.411586761;722.4146118;15.1128912;0;0;0;0;0;99.31972504;0.680272102;0;0;0;0;0;53.74149704
44.57884_-123.44038_159_17_236.12_ebird;1;44.57884;-123.44038;159;17;236.12;5;ebird;42.42640686;17.07353592;12.36668301;7.250231266;12.04787922;4.781178474;1.018353701;6.893146992;179.8171692;7.251741409;492.0111694;6.370874882;0;0;45.45454407;1.65289259;0;36.36363602;16.52892494;0;0;0;0;0;10.74380207;27.88667297;22.24671936;9.475260735;17.1077652;4.645652771;1.669210911;12.07615566;297.5248413;7.446574211;513.9605713;7.241103172;0;0.90702945;32.65306091;4.988662243;0.90702945;48.52607727;9.977324486;1.133786798;0;0;0.90702945;0;13.8321991
44.57882_-123.37266_175_15_248_ebird;1;44.57882;-123.37266;175;15;248;5;ebird;0;66.70457458;46.71593475;37.43325043;39.67285919;9.850222588;3.692091703;27.8958931;654.6303711;7.095719814;782.4193115;11.98051548;0;0;0;0;0;100;0;0;0;0;0;0;75.20661163;67.43119049;49.52054214;35.01538467;41.79137802;8.861606598;3.837105751;29.41004753;649.395874;6.562884331;812.5039673;13.19978714;0;0;0;0;0;92.06349182;0;0;0.226757362;0;0;0;56.6893425
44.57762_-123.36608_161_14_284.23_ebird;1;44.57762;-123.36608;161;14;284.23;5;ebird;120;62.21954727;48.93001175;27.50914383;35.69964218;7.276192665;3.510920763;27.35123825;631.4431152;5.657379627;1108.1427;13.99230003;0;0;0;0;0;90.0826416;0;0;4.958677769;4.958677769;0;0;55.37190247;67.5599823;53.26586151;30.01747704;35.15537643;7.120521545;4.067448139;32.6763649;611.6182861;5.762510777;1051.142822;14.60743332;0;0;0;0;0;94.78458405;0;0.226757362;3.6281178;1.360544205;0;0;46.03174591
44.57836_-123.3512_147_14_232.5_ebird;0;44.57836;-123.3512;147;14;232.5;5;ebird;0;59.50209808;37.87083435;33.89306259;36.90986633;18.09170723;2.974070311;23.27809334;678.9138794;6.579521656;636.0979004;16.99811554;0;0;0;0;0;100;0;0;0;0;0;0;49.58677673;62.77112579;42.45511246;34.66140366;37.5862236;16.042099;3.364316225;27.04814911;643.2444458;6.242611885;692.0249634;16.28800774;0;0;0;0;0.226757362;98.41269684;1.360544205;0;0;0;0.226757362;0;51.70067978
44.57758_-123.34923_121_14_188.5_ebird;0;44.57758;-123.34923;121;14;188.5;5;ebird;0;59.44708252;37.58746338;35.53772736;39.07695007;15.6764183;2.984735489;23.16370392;696.5446777;6.340075016;608.8664551;18.68099976;0;0;0;0;0.826446295;99.17355347;0;0;0;0;0.826446295;0;42.97520828;58.98707962;39.23115921;32.68634415;38.18731308;17.34708977;3.319937706;25.02974892;646.5273438;6.088692665;661.5650024;16.25322342;0;0;0.680272102;0;2.947845697;94.78458405;1.587301612;0;0;0;2.947845697;0;58.0498848
44.5790531_-123.2910996_128_16_139.12_ebird;1;44.5790531;-123.2910996;128;16;139.12;9;ebird;1260.357056;10.54979229;4.735737324;6.642515659;10.11667538;5.922297478;0.688304126;4.027399063;162.6832886;6.653894424;329.6108704;8.962651253;0;0;0;0;0;17.35537148;2.479338884;75.20661163;4.958677769;0;0;0;17.35537148;8.497672081;3.343025923;5.731380463;7.540506363;6.047000885;0.582934678;3.364471912;130.0554352;7.188294411;327.640625;6.175426483;0;0;0;0;0;16.09977341;6.122448921;66.43991089;11.33786869;0;0;0;16.09977341
44.5788525_-123.2770193_148_15_271.62_ebird;0;44.5788525;-123.2770193;148;15;271.62;30;ebird;540;0;0;0;0;0;0;0;0;11.14410782;234.4855652;0.199487045;0;0;0;0;0;0;0;32.23140335;66.11569977;1.65289259;0;0;0;0;0;0;0;0;0;0;0;10.68987751;235.2563934;0.310757816;0;0;0;0;0;0;0;34.46712112;55.7823143;9.750566483;0;0;0
44.57713_-123.45645_159_17_249.05_ebird;1;44.57713;-123.45645;159;17;249.05;5;ebird;0;15.21247482;11.70771313;4.568200588;15.99472904;2.98965621;0.81201154;4.187572479;219.1294098;10.19854355;494.8496399;2.255239248;0;0;27.27272797;0;0;54.54545593;18.18181801;0;0;0;0;0;13.22314072;22.28306007;17.57452393;7.102922916;16.42512321;3.414716721;1.133530617;7.374751568;285.7292175;8.631244659;530.5266724;7.320773125;0;0;35.14739227;0;0.226757362;44.2176857;11.33786869;0;0;0;0.226757362;0;14.5124712
44.57591_-123.37506_175_15_236.97_ebird;1;44.57591;-123.37506;175;15;236.97;7;ebird;342.0526123;61.8411026;44.90558243;30.87948036;44.28900146;9.770456314;3.567944527;26.44854546;614.2425537;5.937073231;887.1013794;13.85606098;0;0;0;0;1.65289259;91.73553467;0;0;0;0;1.65289259;0;71.07437897;54.3948555;38.40273666;28.08374596;35.03033447;8.787380219;3.04141283;22.67756271;545.616394;6.297237396;871.3657837;13.56906319;0;0;3.6281178;0.226757362;3.6281178;80.95237732;0;0;0;0;3.6281178;0;57.1428566
44.57581_-123.37092_175_14_286.9_ebird;2;44.57581;-123.37092;175;14;286.9;3;ebird;284.6049805;68.95321655;51.57369995;33.23303223;36.75378036;5.400448799;3.830972672;29.28113556;697.2828979;5.959670544;1015.571655;16.80553055;0;0;0;0;0;100;0;0;0;0;0;0;42.97520828;60.04853439;44.23038864;30.17024803;35.15250778;6.913354397;3.408221245;25.99197006;569.7166138;5.955356121;994.9654541;15.83850956;0;0;0;0;3.174603224;95.69161224;0;0;1.133786798;0;3.174603224;0;59.86394501
44.576235_-123.370051_122_16_377.33_ebird;0;44.576235;-123.370051;122;16;377.33;5;ebird;201.2461243;70.0431366;54.7062149;32.26060867;31.08705711;6.169099808;3.99640584;32.90117645;644.3308105;5.851140976;1027.383057;16.02128601;0;0;0;0;0;97.5206604;0;0;2.479338884;0;0;0;37.19008255;65.61775208;49.41986465;31.9499588;36.86437988;7.086763859;3.692320347;28.63763237;625.7490845;6.03586483;1012.265808;15.74069405;0;0;0;0;0;97.7324295;0;0;1.360544205;0.90702945;0;0;57.5963707
44.57595_-123.35317_175_15_182.05_ebird;0;44.57595;-123.35317;175;15;182.05;5;ebird;295.4657288;74.98503113;60.78212357;32.82344055;36.30619049;11.40196323;4.268822193;38.91398621;579.6101074;5.674321651;810.5732422;14.47029877;0;0;0;0;0;100;0;0;0;0;0;0;51.2396698;72.18743134;55.88333893;34.72239685;36.70467377;12.39230919;4.239556789;36.50271988;593.6708984;6.037747383;747.0246582;15.78534412;0;0;0.90702945;0;0;99.0929718;0;0;0;0;0;0;45.80498886
44.57583_-123.35059_146_15_206.1_ebird;0;44.57583;-123.35059;146;15;206.1;6;ebird;189.7366638;75.39421082;60.34004974;36.48923874;33.67388153;9.677179337;4.482272148;39.36684799;596.975769;5.68031168;723.1027222;17.09288406;0;0;0;0;0;100;0;0;0;0;0;0;28.0991745;66.4433136;48.91553879;33.1586113;38.43777466;15.09154892;3.88193512;31.30665588;643.0339966;6.087082386;676.6612549;15.97187805;0;0;3.174603224;0;0.680272102;96.14512634;0;0;0;0;0.680272102;0;51.70067978
44.57671_-123.34793_141_15_294.97_ebird;0;44.57671;-123.34793;141;15;294.97;5;ebird;0;60.02711868;41.84218216;32.20774078;46.39667511;14.82394218;3.294371843;24.02308655;653.8154297;6.2952528;593.8181763;18.48784256;0;0;0;0;2.479338884;97.5206604;0;0;0;0;2.479338884;0;47.10743713;58.28488922;38.48091888;32.52716446;38.08051682;18.97879601;3.456169844;25.24706841;647.2808838;6.166877747;623.3569336;16.24114418;0;0;3.854875326;0;4.988662243;91.15646362;0;0;0;0;4.988662243;0;58.0498848
44.57641_-123.34512_146_15_187.13_ebird;0;44.57641;-123.34512;146;15;187.13;5;ebird;0;65.2885437;42.92593002;37.08555603;39.07932663;23.11629486;4.116071701;29.37204742;684.640625;6.376859188;544.7189331;16.72874451;0;0;0;0;2.479338884;93.38842773;4.132231236;0;0;0;2.479338884;0;64.4628067;45.42438126;28.57310295;25.9297905;32.46203995;17.19179344;2.699940443;18.14651871;582.1968994;6.39621067;561.9935913;14.70457077;0;2.267573595;9.297052383;0;10.88435364;73.24263;4.308390141;0;0;0;10.88435364;0;55.7823143
44.57695_-123.3437_146_14_199.42_ebird;0;44.57695;-123.3437;146;14;199.42;6;ebird;67.08203888;55.43078995;36.91624451;29.34200287;33.56729126;18.55675888;3.476548672;23.9400444;706.2518311;6.753717899;543.3595581;15.99621582;0;0;4.958677769;0;2.479338884;82.64463043;9.917355537;0;0;0;2.479338884;0;57.85123825;39.8189621;25.93637848;21.11983871;28.25771523;14.3962326;2.355911255;15.7062397;513.3148804;6.311790466;569.7929077;13.93940067;0;0.453514725;13.15192699;0;9.750566483;66.21315002;10.43083858;0;0;0;9.750566483;0;53.74149704
44.57593_-123.34184_175_15_150.1_ebird;2;44.57593;-123.34184;175;15;150.1;5;ebird;30;27.87001991;19.53095627;13.72074127;17.71320915;8.487167358;1.560771942;11.33985806;362.744751;6.526806355;490.5809937;13.98164463;0;0;29.75206566;0;14.04958725;47.10743713;9.090909004;0;0;0;14.04958725;0;24.79338837;27.96759796;16.60958672;16.09790802;19.47806168;11.76967907;1.670763254;11.1078825;388.8239441;6.761991501;505.870575;11.3408308;0;4.988662243;24.26303864;0;14.0589571;48.97959137;7.709750652;0;0;0;14.0589571;0;36.96145248
44.57634_-123.33768_130_16_222.23_ebird;0;44.57634;-123.33768;130;16;222.23;6;ebird;318.9043884;13.39269257;4.633271217;9.610735893;12.31859016;8.958735466;0.676900804;4.30432415;287.083374;6.656514645;452.9556885;9.987692833;0;0;50.41322327;0.826446295;12.39669418;28.0991745;8.264462471;0;0;0;12.39669418;0;28.0991745;14.44837475;6.527673721;9.139980316;12.50176048;8.741064072;0.828223348;4.991659641;254.3890533;7.130123615;460.1726074;8.576119423;0;1.360544205;49.20634842;0.90702945;5.668934345;29.0249424;13.8321991;0;0;0;5.668934345;0;25.17006874
44.5766821_-123.3346814_163_17_171.18_ebird;0;44.5766821;-123.3346814;163;17;171.18;5;ebird;276.5863342;5.639067173;1.119104981;4.889320374;4.610733032;4.898581982;0.351780981;1.990817308;94.10909271;7.479146481;387.284668;6.891219616;0;0;80.16529083;4.132231236;0;9.917355537;5.785123825;0;0;0;0;0;9.917355537;11.20847225;4.922358036;7.124166489;9.161512375;7.042597771;0.658066452;3.880553722;193.8553467;7.881182194;397.521698;6.301877975;0;0.90702945;59.86394501;1.587301612;1.360544205;22.67573738;10.88435364;2.721088409;0;0;1.360544205;0;18.82086182
44.5771101_-123.3319187_174_14_170.37_ebird;0;44.5771101;-123.3319187;174;14;170.37;3;ebird;120;0;0;0;0;0;0;0;0;8.933700562;336.18573;2.671004057;0;6.611570358;75.20661163;1.65289259;0;0;16.52892494;0;0;0;0;0;0;3.953706741;2.356077909;2.098183393;3.296673536;2.015967131;0.253366679;1.411285281;50.48097229;8.500545502;351.8891602;4.6586833;0.226757362;4.308390141;65.53288269;1.587301612;0;7.482993126;13.60544205;7.2562356;0;0;0;0.226757362;5.442176819
44.57678_-123.32777_170_17_136.03_ebird;1;44.57678;-123.32777;170;17;136.03;6;ebird;0;5.202766418;1.131960273;4.200294495;4.461946964;4.326464176;0.264780164;2.304336309;144.6112976;9.570104599;321.0026855;2.615274429;0;7.438016415;62.80991745;1.65289259;0;9.917355537;8.264462471;9.917355537;0;0;0;0;4.958677769;5.118616581;1.24571383;4.033167839;4.642031193;4.307220459;0.285273015;2.225705147;114.974472;9.181774139;331.1978455;3.170464754;0.90702945;5.215419292;59.18367386;2.494331121;0.226757362;10.43083858;14.0589571;7.482993126;0;0;0.226757362;0.90702945;3.854875326
