Species;Distance;Detection;Int_1;Int_2;Int_3;Int_4;Int_5;RemovalInterval;Latitude;Longitude;Date;JulianDate;Time;MinutesSinceDawn;Year;Observer;Location_ID;Checklist_ID
amro;35;s;1;1;1;1;1;1;44.47243;-123.46068;24.06.2012;176;05:39:00;94;12;WDRobinson;44.47243_-123.46068;44.47243_-123.46068_176_94_12
amro;150;s;0;1;1;1;1;2;44.47243;-123.46068;24.06.2012;176;05:39:00;94;12;WDRobinson;44.47243_-123.46068;44.47243_-123.46068_176_94_12
amro;150;s;0;0;0;0;1;5;44.4696;-123.46066;24.06.2012;176;05:47:00;102;12;WDRobinson;44.4696_-123.46066;44.4696_-123.46066_176_102_12
amro;10;c;0;1;0;0;0;2;44.46352;-123.46136;24.06.2012;176;05:54:00;109;12;WDRobinson;44.46352_-123.46136;44.46352_-123.46136_176_109_12
amro;120;s;0;0;1;1;0;3;44.44036;-123.48019;24.06.2012;176;07:18:00;193;12;WDRobinson;44.44036_-123.48019;44.44036_-123.48019_176_193_12
amro;250;sc;1;1;0;0;0;1;44.47998;-123.3801;24.06.2012;176;09:05:00;301;12;RPMoore;44.47998_-123.3801;44.47998_-123.3801_176_301_12
amro;90;c;1;1;0;0;0;1;44.47998;-123.3801;24.06.2012;176;09:05:00;301;12;RPMoore;44.47998_-123.3801;44.47998_-123.3801_176_301_12
amro;150;c;0;1;1;1;0;2;44.47998;-123.3801;24.06.2012;176;09:05:00;301;12;RPMoore;44.47998_-123.3801;44.47998_-123.3801_176_301_12
amro;15;c;1;1;1;1;1;1;44.38586;-123.44941;24.06.2012;176;09:55:00;350;12;WDRobinson;44.38586_-123.44941;44.38586_-123.44941_176_350_12
amro;15;c;1;1;1;1;1;1;44.38586;-123.44941;24.06.2012;176;09:55:00;350;12;WDRobinson;44.38586_-123.44941;44.38586_-123.44941_176_350_12
amro;15;c;1;1;1;1;1;1;44.38586;-123.44941;24.06.2012;176;09:55:00;350;12;WDRobinson;44.38586_-123.44941;44.38586_-123.44941_176_350_12
amro;150;c;0;0;0;0;1;5;44.38055;-123.46731;24.06.2012;176;10:18:00;373;12;WDRobinson;44.38055_-123.46731;44.38055_-123.46731_176_373_12
amro;150;s;1;1;1;1;1;1;44.4207;-123.56308;24.06.2012;176;12:44:00;519;12;WDRobinson;44.4207_-123.56308;44.4207_-123.56308_176_519_12
amro;160;cs;0;0;0;1;1;4;44.4207;-123.56308;24.06.2012;176;12:44:00;519;12;WDRobinson;44.4207_-123.56308;44.4207_-123.56308_176_519_12
amro;150;cs;1;1;0;1;0;1;44.43127;-123.39123;25.06.2012;177;10:04:00;359;12;WDRobinson;44.43127_-123.39123;44.43127_-123.39123_177_359_12
amro;75;s;0;1;1;1;1;2;44.43818;-123.37962;25.06.2012;177;10:18:00;373;12;WDRobinson;44.43818_-123.37962;44.43818_-123.37962_177_373_12
amro;130;s;0;1;1;0;0;2;44.44125;-123.36951;25.06.2012;177;10:25:00;380;12;WDRobinson;44.44125_-123.36951;44.44125_-123.36951_177_380_12
amro;125;c;0;0;0;0;1;5;44.44403;-123.363;25.06.2012;177;10:32:00;387;12;WDRobinson;44.44403_-123.363;44.44403_-123.363_177_387_12
amro;139;v;0;0;1;0;0;3;44.44824;-123.35653;25.06.2012;177;10:39:00;394;12;WDRobinson;44.44824_-123.35653;44.44824_-123.35653_177_394_12
amro;95;s;0;0;0;1;1;4;44.44824;-123.35653;25.06.2012;177;10:39:00;394;12;WDRobinson;44.44824_-123.35653;44.44824_-123.35653_177_394_12
amro;125;sv;1;1;1;1;1;1;44.45137;-123.34779;25.06.2012;177;10:49:00;404;12;WDRobinson;44.45137_-123.34779;44.45137_-123.34779_177_404_12
amro;130;s;1;1;1;1;1;1;44.61189;-123.33115;26.06.2012;178;05:06:00;62;12;WDRobinson;44.61189_-123.33115;44.61189_-123.33115_178_62_12
amro;9;sv;1;0;0;0;0;1;44.61189;-123.33115;26.06.2012;178;05:06:00;62;12;WDRobinson;44.61189_-123.33115;44.61189_-123.33115_178_62_12
amro;9;sv;1;0;0;0;0;1;44.61189;-123.33115;26.06.2012;178;05:06:00;62;12;WDRobinson;44.61189_-123.33115;44.61189_-123.33115_178_62_12
amro;90;cs;0;1;1;1;1;2;44.61189;-123.33115;26.06.2012;178;05:06:00;62;12;WDRobinson;44.61189_-123.33115;44.61189_-123.33115_178_62_12
amro;95;s;0;0;1;1;1;3;44.61189;-123.33115;26.06.2012;178;05:06:00;62;12;WDRobinson;44.61189_-123.33115;44.61189_-123.33115_178_62_12
amro;100;s;1;1;1;1;0;1;44.61133;-123.33717;26.06.2012;178;05:14:00;70;12;WDRobinson;44.61133_-123.33717;44.61133_-123.33717_178_70_12
amro;90;s;0;1;1;1;1;2;44.61133;-123.33717;26.06.2012;178;05:14:00;70;12;WDRobinson;44.61133_-123.33717;44.61133_-123.33717_178_70_12
amro;30;cs;1;1;1;1;0;1;44.62159;-123.34624;26.06.2012;178;05:30:00;86;12;WDRobinson;44.62159_-123.34624;44.62159_-123.34624_178_86_12
amro;125;s;0;0;0;1;1;4;44.62159;-123.34624;26.06.2012;178;05:30:00;86;12;WDRobinson;44.62159_-123.34624;44.62159_-123.34624_178_86_12
amro;150;c;0;0;0;0;1;5;44.62159;-123.34624;26.06.2012;178;05:30:00;86;12;WDRobinson;44.62159_-123.34624;44.62159_-123.34624_178_86_12
amro;160;s;1;1;1;1;1;1;44.61948;-123.34949;26.06.2012;178;05:39:00;95;12;WDRobinson;44.61948_-123.34949;44.61948_-123.34949_178_95_12
amro;230;s;0;0;1;1;1;3;44.64824;-123.35291;26.06.2012;178;07:02:00;178;12;WDRobinson;44.64824_-123.35291;44.64824_-123.35291_178_178_12
amro;75;s;0;0;1;1;1;3;44.64309;-123.3294;26.06.2012;178;07:39:00;215;12;WDRobinson;44.64309_-123.3294;44.64309_-123.3294_178_215_12
amro;52;s;1;1;1;0;0;1;44.64399;-123.27205;26.06.2012;178;09:25:00;321;12;WDRobinson;44.64399_-123.27205;44.64399_-123.27205_178_321_12
amro;34;s;1;1;1;1;1;1;44.66217;-123.24355;26.06.2012;178;10:03:00;360;12;WDRobinson;44.66217_-123.24355;44.66217_-123.24355_178_360_12
amro;102;v;0;0;1;1;0;3;44.66796;-123.25239;26.06.2012;178;10:14:00;371;12;WDRobinson;44.66796_-123.25239;44.66796_-123.25239_178_371_12
amro;102;v;0;0;1;1;0;3;44.66796;-123.25239;26.06.2012;178;10:14:00;371;12;WDRobinson;44.66796_-123.25239;44.66796_-123.25239_178_371_12
amro;70;s;0;1;0;0;0;2;44.6748;-123.26059;26.06.2012;178;10:48:00;405;12;WDRobinson;44.6748_-123.26059;44.6748_-123.26059_178_405_12
amro;60;s;1;1;1;1;1;1;44.66717;-123.28745;26.06.2012;178;11:03:00;419;12;WDRobinson;44.66717_-123.28745;44.66717_-123.28745_178_419_12
amro;35;s;1;1;1;1;1;1;44.64686;-123.30378;26.06.2012;178;11:30:00;446;12;WDRobinson;44.64686_-123.30378;44.64686_-123.30378_178_446_12
amro;80;s;0;1;1;1;1;2;44.64686;-123.30378;26.06.2012;178;11:30:00;446;12;WDRobinson;44.64686_-123.30378;44.64686_-123.30378_178_446_12
amro;38;sv;1;1;1;1;1;1;44.67752;-123.25862;27.06.2012;179;05:00:00;56;12;WDRobinson;44.67752_-123.25862;44.67752_-123.25862_179_56_12
amro;30;s;1;1;1;1;1;1;44.67752;-123.25862;27.06.2012;179;05:00:00;56;12;WDRobinson;44.67752_-123.25862;44.67752_-123.25862_179_56_12
amro;120;s;0;0;1;1;1;3;44.67752;-123.25862;27.06.2012;179;05:00:00;56;12;WDRobinson;44.67752_-123.25862;44.67752_-123.25862_179_56_12
amro;200;s;1;1;1;1;1;1;44.68112;-123.24697;27.06.2012;179;05:09:00;65;12;WDRobinson;44.68112_-123.24697;44.68112_-123.24697_179_65_12
amro;125;s;0;0;1;1;1;3;44.69304;-123.27113;27.06.2012;179;05:27:00;83;12;WDRobinson;44.69304_-123.27113;44.69304_-123.27113_179_83_12
amro;120;s;1;1;1;1;1;1;44.69286;-123.26368;27.06.2012;179;05:37:00;93;12;WDRobinson;44.69286_-123.26368;44.69286_-123.26368_179_93_12
amro;48;s;1;1;1;1;1;1;44.68703;-123.27787;27.06.2012;179;05:54:00;110;12;WDRobinson;44.68703_-123.27787;44.68703_-123.27787_179_110_12
amro;200;s;0;0;1;1;1;3;44.68595;-123.29459;27.06.2012;179;06:10:00;126;12;WDRobinson;44.68595_-123.29459;44.68595_-123.29459_179_126_12
amro;25;c;0;0;0;1;1;4;44.70123;-123.31264;27.06.2012;179;07:29:00;205;12;WDRobinson;44.70123_-123.31264;44.70123_-123.31264_179_205_12
amro;81;s;1;1;1;1;1;1;44.70978;-123.31992;27.06.2012;179;07:49:00;225;12;WDRobinson;44.70978_-123.31992;44.70978_-123.31992_179_225_12
amro;150;s;1;1;1;1;0;1;44.71137;-123.33064;27.06.2012;179;08:01:00;237;12;WDRobinson;44.71137_-123.33064;44.71137_-123.33064_179_237_12
amro;350;s;0;1;1;1;1;2;44.71578;-123.33411;27.06.2012;179;08:11:00;247;12;WDRobinson;44.71578_-123.33411;44.71578_-123.33411_179_247_12
amro;175;c;0;0;1;1;1;3;44.71578;-123.33411;27.06.2012;179;08:11:00;247;12;WDRobinson;44.71578_-123.33411;44.71578_-123.33411_179_247_12
amro;66;s;1;1;1;1;1;1;44.71313;-123.3138;27.06.2012;179;09:01:00;297;12;WDRobinson;44.71313_-123.3138;44.71313_-123.3138_179_297_12
amro;50;s;1;1;1;1;1;1;44.71313;-123.3138;27.06.2012;179;09:01:00;297;12;WDRobinson;44.71313_-123.3138;44.71313_-123.3138_179_297_12
amro;150;s;1;1;1;1;1;1;44.50277;-123.452;28.06.2012;180;04:57:00;51;12;WDRobinson;44.50277_-123.452;44.50277_-123.452_180_51_12
amro;160;s;1;1;1;1;1;1;44.50713;-123.45547;28.06.2012;180;05:05:00;59;12;WDRobinson;44.50713_-123.45547;44.50713_-123.45547_180_59_12
amro;64;s;1;1;1;1;1;1;44.51243;-123.46067;28.06.2012;180;05:15:00;69;12;WDRobinson;44.51243_-123.46067;44.51243_-123.46067_180_69_12
amro;40;c;0;1;1;0;0;2;44.51272;-123.47087;28.06.2012;180;05:24:00;78;12;WDRobinson;44.51272_-123.47087;44.51272_-123.47087_180_78_12
amro;55;s;1;1;1;1;1;1;44.52117;-123.48349;28.06.2012;180;05:38:00;92;12;WDRobinson;44.52117_-123.48349;44.52117_-123.48349_180_92_12
amro;35;c;0;1;0;0;0;2;44.52742;-123.49878;28.06.2012;180;06:04:00;118;12;WDRobinson;44.52742_-123.49878;44.52742_-123.49878_180_118_12
amro;75;c;0;0;1;1;0;3;44.51114;-123.51164;28.06.2012;180;07:50:00;223;12;WDRobinson;44.51114_-123.51164;44.51114_-123.51164_180_223_12
amro;40;c;0;0;1;0;0;3;44.51442;-123.50429;28.06.2012;180;07:59:00;232;12;WDRobinson;44.51442_-123.50429;44.51442_-123.50429_180_232_12
amro;35;sc;1;1;1;0;1;1;44.51661;-123.48934;28.06.2012;180;08:25:00;258;12;WDRobinson;44.51661_-123.48934;44.51661_-123.48934_180_258_12
amro;100;s;1;0;0;0;0;1;44.52491;-123.49349;28.06.2012;180;11:08:00;422;12;WDRobinson;44.52491_-123.49349;44.52491_-123.49349_180_422_12
amro;94;cs;0;0;1;1;1;3;44.71002;-123.2964;02.07.2012;184;07:28:00;201;12;WDRobinson;44.71002_-123.2964;44.71002_-123.2964_184_201_12
amro;50;c;0;0;0;1;1;4;44.67793;-123.23267;02.07.2012;184;07:41:00;214;12;WDRobinson;44.67793_-123.23267;44.67793_-123.23267_184_214_12
amro;88;s;1;1;1;1;1;1;44.68661;-123.13027;02.07.2012;184;07:59:00;232;12;WDRobinson;44.68661_-123.13027;44.68661_-123.13027_184_232_12
amro;70;s;1;1;1;1;1;1;44.68661;-123.13027;02.07.2012;184;07:59:00;232;12;WDRobinson;44.68661_-123.13027;44.68661_-123.13027_184_232_12
amro;66;vc;0;1;1;1;1;2;44.68661;-123.13027;02.07.2012;184;07:59:00;232;12;WDRobinson;44.68661_-123.13027;44.68661_-123.13027_184_232_12
amro;240;s;0;1;1;1;1;2;44.5895;-123.22543;02.07.2012;184;09:54:00;346;12;WDRobinson;44.5895_-123.22543;44.5895_-123.22543_184_346_12
amro;180;s;0;1;1;1;1;2;44.59031;-123.20116;02.07.2012;184;10:06:00;358;12;WDRobinson;44.59031_-123.20116;44.59031_-123.20116_184_358_12
amro;136;s;1;1;1;1;1;1;44.41248;-123.2523;05.07.2012;187;06:53:00;161;12;WDRobinson;44.41248_-123.2523;44.41248_-123.2523_187_161_12
amro;55;s;1;1;1;1;1;1;44.42218;-123.25053;05.07.2012;187;07:00:00;168;12;WDRobinson;44.42218_-123.25053;44.42218_-123.25053_187_168_12
amro;95;c;0;0;0;0;1;5;44.54945;-123.58934;06.07.2012;188;08:45:00;272;12;WDRobinson;44.54945_-123.58934;44.54945_-123.58934_188_272_12
amro;40;cf;1;0;0;0;0;1;44.33271;-123.6405;07.07.2012;189;06:10:00;114;12;WDRobinson;44.33271_-123.6405;44.33271_-123.6405_189_114_12
amro;40;c;0;1;1;1;0;2;44.47383;-123.56781;08.07.2012;190;06:42:00;147;12;WDRobinson;44.47383_-123.56781;44.47383_-123.56781_190_147_12
amro;113;s;1;1;1;1;1;1;44.46022;-123.57617;08.07.2012;190;07:19:00;184;12;WDRobinson;44.46022_-123.57617;44.46022_-123.57617_190_184_12
amro;54.2;s;1;1;1;1;1;1;44.57518;-123.3265;30.04.2013;120;06:27:00;94;13;TAHallman;44.57518_-123.3265;44.57518_-123.3265_120_94_13
amro;89.6;s;1;1;1;1;1;1;44.57518;-123.3265;30.04.2013;120;06:27:00;94;13;TAHallman;44.57518_-123.3265;44.57518_-123.3265_120_94_13
amro;42.9;sc;1;1;1;1;1;1;44.5743;-123.32655;30.04.2013;120;06:50:00;117;13;TAHallman;44.5743_-123.32655;44.5743_-123.32655_120_117_13
amro;76.6; ;1;1;1;1;1;1;44.5743;-123.32655;30.04.2013;120;06:50:00;117;13;TAHallman;44.5743_-123.32655;44.5743_-123.32655_120_117_13
amro;156.3;s;0;0;0;0;1;5;44.57289;-123.32953;30.04.2013;120;07:05:00;132;13;TAHallman;44.57289_-123.32953;44.57289_-123.32953_120_132_13
amro;10.8;c;1;0;0;0;0;1;44.60644;-123.27917;30.04.2013;120;08:14:00;201;13;TAHallman;44.60644_-123.27917;44.60644_-123.27917_120_201_13
amro;10.8;v;1;0;0;0;0;1;44.60644;-123.27917;30.04.2013;120;08:14:00;201;13;TAHallman;44.60644_-123.27917;44.60644_-123.27917_120_201_13
amro;13.7;v;1;0;0;0;1;1;44.60942;-123.28073;30.04.2013;120;08:24:00;211;13;TAHallman;44.60942_-123.28073;44.60942_-123.28073_120_211_13
amro;160;s;1;1;1;1;0;1;44.85031;-123.18551;02.05.2013;122;05:48:00;60;13;WDRobinson;44.85031_-123.18551;44.85031_-123.18551_122_60_13
amro;82;sv;0;0;1;1;1;3;44.85031;-123.18551;02.05.2013;122;05:48:00;60;13;WDRobinson;44.85031_-123.18551;44.85031_-123.18551_122_60_13
amro;28;s;1;1;0;0;0;1;44.85024;-123.19391;02.05.2013;122;05:57:00;69;13;WDRobinson;44.85024_-123.19391;44.85024_-123.19391_122_69_13
amro;120;s;0;0;0;0;1;5;44.85024;-123.19391;02.05.2013;122;05:57:00;69;13;WDRobinson;44.85024_-123.19391;44.85024_-123.19391_122_69_13
amro;125;s;1;1;1;0;0;1;44.84232;-123.19364;02.05.2013;122;06:07:00;79;13;WDRobinson;44.84232_-123.19364;44.84232_-123.19364_122_79_13
amro;35;s;1;1;1;1;0;1;44.84749;-123.18671;02.05.2013;122;06:17:00;89;13;WDRobinson;44.84749_-123.18671;44.84749_-123.18671_122_89_13
amro;40;s;1;1;0;0;0;1;44.86488;-123.1929;02.05.2013;122;06:39:00;111;13;WDRobinson;44.86488_-123.1929;44.86488_-123.1929_122_111_13
amro;25;c;0;0;0;0;1;5;44.8719;-123.19266;02.05.2013;122;06:48:00;120;13;WDRobinson;44.8719_-123.19266;44.8719_-123.19266_122_120_13
amro;55;s;1;1;1;1;1;1;44.86132;-123.20315;02.05.2013;122;07:07:00;139;13;WDRobinson;44.86132_-123.20315;44.86132_-123.20315_122_139_13
amro;60;s;1;1;1;1;1;1;44.84843;-123.24544;06.05.2013;126;05:52:00;71;13;WDRobinson;44.84843_-123.24544;44.84843_-123.24544_126_71_13
amro;45;s;1;1;1;1;1;1;44.84843;-123.24544;06.05.2013;126;05:52:00;71;13;WDRobinson;44.84843_-123.24544;44.84843_-123.24544_126_71_13
amro;135;s;0;1;1;1;1;2;44.85446;-123.24161;06.05.2013;126;06:02:00;81;13;WDRobinson;44.85446_-123.24161;44.85446_-123.24161_126_81_13
amro;150;s;0;0;0;0;1;5;44.85595;-123.23476;06.05.2013;126;06:12:00;91;13;WDRobinson;44.85595_-123.23476;44.85595_-123.23476_126_91_13
amro;55;s;1;1;1;1;0;1;44.85065;-123.22781;06.05.2013;126;06:30:00;109;13;WDRobinson;44.85065_-123.22781;44.85065_-123.22781_126_109_13
amro;110;s;0;1;1;1;1;2;44.85065;-123.22781;06.05.2013;126;06:30:00;109;13;WDRobinson;44.85065_-123.22781;44.85065_-123.22781_126_109_13
amro;34;s;1;1;1;1;1;1;44.85503;-123.22838;06.05.2013;126;06:38:00;117;13;WDRobinson;44.85503_-123.22838;44.85503_-123.22838_126_117_13
amro;86;vcs;0;1;1;1;1;2;44.84128;-123.2189;06.05.2013;126;07:08:00;147;13;WDRobinson;44.84128_-123.2189;44.84128_-123.2189_126_147_13
amro;75;sc;1;1;1;1;1;1;44.84402;-123.21325;06.05.2013;126;07:17:00;156;13;WDRobinson;44.84402_-123.21325;44.84402_-123.21325_126_156_13
amro;90;c;0;0;1;1;1;3;44.83982;-123.21193;06.05.2013;126;07:26:00;165;13;WDRobinson;44.83982_-123.21193;44.83982_-123.21193_126_165_13
amro;125;s;0;1;1;1;1;2;44.85465;-123.21366;06.05.2013;126;07:36:00;175;13;WDRobinson;44.85465_-123.21366;44.85465_-123.21366_126_175_13
amro;150;s;0;0;0;1;1;4;44.9215;-123.27833;07.05.2013;127;06:09:00;90;13;WDRobinson;44.9215_-123.27833;44.9215_-123.27833_127_90_13
amro;200;s;0;0;0;1;1;4;44.92688;-123.29716;07.05.2013;127;06:39:00;120;13;WDRobinson;44.92688_-123.29716;44.92688_-123.29716_127_120_13
amro;110;s;1;1;1;1;1;1;44.92089;-123.29745;07.05.2013;127;06:52:00;133;13;WDRobinson;44.92089_-123.29745;44.92089_-123.29745_127_133_13
amro;150;s;1;1;1;1;1;1;44.92089;-123.29745;07.05.2013;127;06:52:00;133;13;WDRobinson;44.92089_-123.29745;44.92089_-123.29745_127_133_13
amro;170;s;0;1;1;1;1;2;44.92163;-123.28918;07.05.2013;127;07:01:00;142;13;WDRobinson;44.92163_-123.28918;44.92163_-123.28918_127_142_13
amro;77;s;1;1;0;1;1;1;44.56517;-123.32868;07.05.2013;127;07:04:00;143;13;TAHallman;44.56517_-123.32868;44.56517_-123.32868_127_143_13
amro;150;s;1;1;0;1;1;1;44.56517;-123.32868;07.05.2013;127;07:04:00;143;13;TAHallman;44.56517_-123.32868;44.56517_-123.32868_127_143_13
amro;56.8;s;1;0;0;0;0;1;44.565;-123.33019;07.05.2013;127;07:22:00;161;13;TAHallman;44.565_-123.33019;44.565_-123.33019_127_161_13
amro;160;s;1;0;0;1;0;1;44.565;-123.33019;07.05.2013;127;07:22:00;161;13;TAHallman;44.565_-123.33019;44.565_-123.33019_127_161_13
amro;175;s;1;1;1;0;0;1;44.92676;-123.30917;07.05.2013;127;07:40:00;181;13;WDRobinson;44.92676_-123.30917;44.92676_-123.30917_127_181_13
amro;150;c;0;0;0;1;0;4;44.93316;-123.30856;07.05.2013;127;07:50:00;191;13;WDRobinson;44.93316_-123.30856;44.93316_-123.30856_127_191_13
amro;33.3;s;1;1;1;1;1;1;44.56527;-123.33169;07.05.2013;127;08:16:00;215;13;TAHallman;44.56527_-123.33169;44.56527_-123.33169_127_215_13
amro;21.5;cv;1;1;1;1;0;1;44.56527;-123.33169;07.05.2013;127;08:16:00;215;13;TAHallman;44.56527_-123.33169;44.56527_-123.33169_127_215_13
amro;175;s;1;1;1;0;1;1;44.92056;-123.32786;07.05.2013;127;08:38:00;239;13;WDRobinson;44.92056_-123.32786;44.92056_-123.32786_127_239_13
amro;180;s;1;1;1;1;1;1;44.56563;-123.33469;07.05.2013;127;08:44:00;243;13;TAHallman;44.56563_-123.33469;44.56563_-123.33469_127_243_13
amro;150;s;0;1;1;0;0;2;44.90774;-123.34043;07.05.2013;127;09:02:00;263;13;WDRobinson;44.90774_-123.34043;44.90774_-123.34043_127_263_13
amro;18;c;0;0;0;0;1;5;44.90774;-123.34043;07.05.2013;127;09:02:00;263;13;WDRobinson;44.90774_-123.34043;44.90774_-123.34043_127_263_13
amro;175;c;0;0;1;0;0;3;44.91545;-123.31931;07.05.2013;127;09:16:00;277;13;WDRobinson;44.91545_-123.31931;44.91545_-123.31931_127_277_13
amro;35;c;0;0;0;0;1;5;44.91545;-123.31931;07.05.2013;127;09:16:00;277;13;WDRobinson;44.91545_-123.31931;44.91545_-123.31931_127_277_13
amro;100;s;1;1;1;1;1;1;44.94443;-123.09644;08.05.2013;128;05:46:00;69;13;WDRobinson;44.94443_-123.09644;44.94443_-123.09644_128_69_13
amro;41;s;1;1;1;1;1;1;44.95036;-123.09647;08.05.2013;128;05:56:00;80;13;WDRobinson;44.95036_-123.09647;44.95036_-123.09647_128_80_13
amro;120;s;1;1;1;1;1;1;44.94995;-123.08967;08.05.2013;128;06:07:00;91;13;WDRobinson;44.94995_-123.08967;44.94995_-123.08967_128_91_13
amro;170;s;1;1;1;1;1;1;44.9446;-123.09042;08.05.2013;128;06:17:00;100;13;WDRobinson;44.9446_-123.09042;44.9446_-123.09042_128_100_13
amro;150;s;0;1;1;1;1;2;44.93761;-123.0873;08.05.2013;128;06:27:00;110;13;WDRobinson;44.93761_-123.0873;44.93761_-123.0873_128_110_13
amro;150;s;1;1;1;0;1;1;44.9376;-123.08064;08.05.2013;128;06:38:00;122;13;WDRobinson;44.9376_-123.08064;44.9376_-123.08064_128_122_13
amro;150;s;0;0;0;1;1;4;44.9376;-123.08064;08.05.2013;128;06:38:00;122;13;WDRobinson;44.9376_-123.08064;44.9376_-123.08064_128_122_13
amro;196;c;0;0;1;0;0;3;44.95924;-123.26003;08.05.2013;128;06:58:00;141;13;TAHallman;44.95924_-123.26003;44.95924_-123.26003_128_141_13
amro;125;s;1;1;1;1;1;1;44.93763;-123.06627;08.05.2013;128;07:05:00;149;13;WDRobinson;44.93763_-123.06627;44.93763_-123.06627_128_149_13
amro;175;s;0;0;0;1;1;4;44.93856;-123.07275;08.05.2013;128;07:15:00;159;13;WDRobinson;44.93856_-123.07275;44.93856_-123.07275_128_159_13
amro;41;s;1;1;1;1;1;1;44.94433;-123.08093;08.05.2013;128;07:26:00;170;13;WDRobinson;44.94433_-123.08093;44.94433_-123.08093_128_170_13
amro;130;s;0;0;1;1;1;3;44.95024;-123.08047;08.05.2013;128;07:34:00;178;13;WDRobinson;44.95024_-123.08047;44.95024_-123.08047_128_178_13
amro;60;s;0;1;1;1;1;2;44.94945;-123.07302;08.05.2013;128;07:42:00;186;13;WDRobinson;44.94945_-123.07302;44.94945_-123.07302_128_186_13
amro;70;s;0;1;1;1;1;2;44.94875;-123.0649;08.05.2013;128;07:51:00;195;13;WDRobinson;44.94875_-123.0649;44.94875_-123.0649_128_195_13
amro;40;s;0;0;1;1;1;3;44.94875;-123.0649;08.05.2013;128;07:51:00;195;13;WDRobinson;44.94875_-123.0649;44.94875_-123.0649_128_195_13
amro;120;s;1;1;1;1;1;1;44.94548;-123.06419;08.05.2013;128;08:00:00;204;13;WDRobinson;44.94548_-123.06419;44.94548_-123.06419_128_204_13
amro;75;s;1;1;1;1;1;1;44.94548;-123.06419;08.05.2013;128;08:00:00;204;13;WDRobinson;44.94548_-123.06419;44.94548_-123.06419_128_204_13
amro;150;s;1;1;1;0;1;1;44.9519;-123.04642;08.05.2013;128;08:45:00;249;13;WDRobinson;44.9519_-123.04642;44.9519_-123.04642_128_249_13
amro;25;c;0;1;0;1;1;2;44.95697;-123.06509;08.05.2013;128;08:58:00;262;13;WDRobinson;44.95697_-123.06509;44.95697_-123.06509_128_262_13
amro;110;s;1;1;1;1;1;1;44.95644;-123.07304;08.05.2013;128;09:06:00;270;13;WDRobinson;44.95644_-123.07304;44.95644_-123.07304_128_270_13
amro;170;s;0;1;1;1;0;2;44.96355;-123.07282;08.05.2013;128;09:15:00;279;13;WDRobinson;44.96355_-123.07282;44.96355_-123.07282_128_279_13
amro;129;s;0;0;0;1;1;4;44.96296;-123.06468;08.05.2013;128;09:25:00;289;13;WDRobinson;44.96296_-123.06468;44.96296_-123.06468_128_289_13
amro;200;s;1;1;1;1;1;1;44.95705;-123.05785;09.05.2013;129;06:08:00;93;13;WDRobinson;44.95705_-123.05785;44.95705_-123.05785_129_93_13
amro;40;s;1;1;1;1;1;1;44.96177;-123.05756;09.05.2013;129;06:18:00;103;13;WDRobinson;44.96177_-123.05756;44.96177_-123.05756_129_103_13
amro;50;s;0;0;1;1;1;3;44.96177;-123.05756;09.05.2013;129;06:18:00;103;13;WDRobinson;44.96177_-123.05756;44.96177_-123.05756_129_103_13
amro;86;s;1;1;1;1;1;1;44.96836;-123.06461;09.05.2013;129;06:27:00;112;13;WDRobinson;44.96836_-123.06461;44.96836_-123.06461_129_112_13
amro;150;s;0;1;1;1;1;2;44.96806;-123.07246;09.05.2013;129;06:36:00;121;13;WDRobinson;44.96806_-123.07246;44.96806_-123.07246_129_121_13
amro;150;s;0;0;0;0;1;5;44.96806;-123.07246;09.05.2013;129;06:36:00;121;13;WDRobinson;44.96806_-123.07246;44.96806_-123.07246_129_121_13
amro;125;s;1;1;1;1;1;1;44.97405;-123.07355;09.05.2013;129;06:48:00;133;13;WDRobinson;44.97405_-123.07355;44.97405_-123.07355_129_133_13
amro;48;s;1;1;1;1;1;1;44.98278;-123.07389;09.05.2013;129;06:58:00;143;13;WDRobinson;44.98278_-123.07389;44.98278_-123.07389_129_143_13
amro;65;s;1;1;1;1;1;1;44.98092;-123.08056;09.05.2013;129;07:28:00;173;13;WDRobinson;44.98092_-123.08056;44.98092_-123.08056_129_173_13
amro;167;s;1;1;1;1;1;1;44.98399;-123.08342;09.05.2013;129;07:37:00;182;13;WDRobinson;44.98399_-123.08342;44.98399_-123.08342_129_182_13
amro;20;vs;1;0;1;1;1;1;44.96883;-123.0826;09.05.2013;129;07:48:00;193;13;WDRobinson;44.96883_-123.0826;44.96883_-123.0826_129_193_13
amro;70;c;1;1;1;1;1;1;44.96883;-123.0826;09.05.2013;129;07:48:00;193;13;WDRobinson;44.96883_-123.0826;44.96883_-123.0826_129_193_13
amro;50;s;0;0;0;1;1;4;44.96883;-123.0826;09.05.2013;129;07:48:00;193;13;WDRobinson;44.96883_-123.0826;44.96883_-123.0826_129_193_13
amro;100;sc;0;0;0;1;1;4;44.96883;-123.0826;09.05.2013;129;07:48:00;193;13;WDRobinson;44.96883_-123.0826;44.96883_-123.0826_129_193_13
amro;26;vc;0;1;1;1;1;2;44.96283;-123.07927;09.05.2013;129;07:58:00;203;13;WDRobinson;44.96283_-123.07927;44.96283_-123.07927_129_203_13
amro;75;c;0;0;0;1;1;4;44.96283;-123.07927;09.05.2013;129;07:58:00;203;13;WDRobinson;44.96283_-123.07927;44.96283_-123.07927_129_203_13
